                                                    -4.1  -4.0  -3.0  -2.1  -2.0  -1.0  -0.1   0.0   1.0   2.0   3.0   4.0   5.0   6.0   7.0   8.0   9.0  10.0  11.0  12.0  13.0  14.0  15.0  16.0  17.0  18.0  19.0  20.0  21.0  22.0

153      GAS-BUTANE SUPPLY        STRUCTURE            0     0     0     0     0     0     0    17    17    17    17    23    32    45    55    61    66    69    73    76    78    80    82    85    86    87    89    90    91    93
154      GAS-BUTANE SUPPLY        CONTENTS             0     0     0     0     0     0     0     0    25    46    65    75    81    86    90    94    96   100   100   100   100   100   100   100   100   100   100   100   100   100
155      GIFT SHOP                STRUCTURE            0     0     0     0     0     0     0     0     5     8     9     9     9    11    14    18    24    31    40    50    58    64    69    73    77    80    83    85    88    90
156      GIFT SHOP                CONTENTS             0     0     0     0     0     0     0     0    54    63    75    88   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
157      GOLF COURSE              STRUCTURE            0     0     0     0     0     0     0     0     1     4     6     8     9    11    14    17    21    26    31    37    43    50    57    63    68    73    77    81    85    88
158      GOLF COURSE              CONTENTS             0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
159      GREENHOUSE               STRUCTURE            0     0     0     0     0     0     0     0     5    11    16    21    26    31    37    42    47    52    56    61    65    70    74    78    81    84    87    89    92    93
160      GREENHOUSE               CONTENTS             0     0     0     0     0     0     0     0    62    84    96    97    98    99   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
161      GROCERY                  STRUCTURE            0     0     0     0     0     0     0     0     3     4     5     6     7    10    14    20    29    37    44    50    55    59    63    67    71    75    78    82    85    88
162      GROCERY                  CONTENTS             0     0     0     0     0     0     0     4    31    51    77    97   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
163      GROCERY: DRIVE-IN        STRUCTURE            0     0     0     0     0     0     0     0     3     4     5     6     7    10    14    20    29    37    44    50    55    59    63    67    71    75    78    82    85    88
164      GROCERY: DRIVE-IN        CONTENTS             0     0     0     0     0     0     0     2    56    69    85    98   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
165      GUN SHOP                 STRUCTURE            0     0     0     0     0     0     0     0    10    10    10    11    12    13    14    16    18    20    22    25    29    34    41    50    58    63    68    72    76    79
166      GUN SHOP                 CONTENTS             0     0     0     0     0     0     0    21    37    56    85   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
167      HALL                     STRUCTURE            0     0     0     0     0     0     0     0     1     5     5     5     5     6     8     9    11    14    18    22    28    34    42    50    58    64    70    76    81    86
168      HALL                     CONTENTS             0     0     0     0     0     0     0     0     5     8    10    12    14    18    24    32    44    60    85    95   100   100   100   100   100   100   100   100   100   100
169      HARDWARE                 STRUCTURE            0     0     0     0     0     0     0     0    12    12    12    12    12    12    14    15    18    21    25    30    35    40    46    52    58    64    70    75    80    85
170      HARDWARE                 CONTENTS             0     0     0     0     0     0     0     7    29    46    62    68    80    92    93    95    96    97    99   100   100   100   100   100   100   100   100   100   100   100
171      HEALTH CENTER            STRUCTURE            0     0     0     0     0     0     0     0    18    20    20    20    20    20    22    27    33    39    44    49    53    58    62    66    69    73    77    80    84    88
172      HEALTH CENTER            CONTENTS             0     0     0     0     0     0     0     0    25    45    75    90   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
173      HEAT EXCHANGER MFG.      STRUCTURE            0     0     0     0     0     0     0     0     3     4     5     6     7     7     7     7     7     7     8     9     9    10    10    10    11    11    12    12    13    13
174      HEAT EXCHANGER MFG.      CONTENTS             0     0     0     0     0     0     0     0    11    18    24    29    33    36    38    41    43    45    50    55    59    62    65    68    69    70    71    73    74    75
175      HWY. MATL. STORAGE       STRUCTURE            0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
176      HWY. MATL. STORAGE       CONTENTS             0     0     0     0     0     0     0     0     4     4     8     8    19    19    38    38    38    58    58    58    58    58    58    58    58    58    58    58    58    58
177      HOBBY SHOP               STRUCTURE            0     0     0     0     0     0     0     0    18    20    20    20    20    20    22    27    33    39    44    49    53    58    62    66    69    73    77    80    84    88
178      HOBBY SHOP               CONTENTS             0     0     0     0     0     0     0     0    28    53    67    78    88    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99
179      HOSPITAL                 STRUCTURE            0     0     0     0     0     0     0     0     0     0    20    25    30    35    40    43    47    50    53    55    57    60    60    60    60    60    60    60    60    60
180      HOSPITAL                 CONTENTS             0     0     0     0     0     0     0     0     0     0    15    25    35    58    66    74    82    95    95    95    95    96    96    96    96    96    96    96    96    96
181      HOTEL                    STRUCTURE            0     0     0     0     0     0     0     0     1     2     2     2     3     5     6     9    11    15    18    22    26    30    34    39    43    48    53    59    66    75
182      HOTEL                    CONTENTS             0     0     0     0     0     0     0     0    11    22    28    33    37    41    44    46    49    54    60    69    81   100   100   100   100   100   100   100   100   100
183      IMPORT SALES             STRUCTURE            0     0     0     0     0     0     0     0    25    30    35    40    42    44    46    48    50    50    65    65    65    65    65    65    65    65    65    65    65    65
184      IMPORT SALES             CONTENTS             0     0     0     0     0     0     0     0    59    65    70    75    80    90    90    90    90    90    90    90    90    90    90    90    90    90    90    90    90    90
185      INSTRUMENT MFG.          STRUCTURE            0     0     0     0     0     0     0     0     5     8    12    14    16    17    19    20    20    20    24    26    28    29    31    33    34    36    38    39    41    43
186      INSTRUMENT MFG.          CONTENTS             0     0     0     0     0     0     0     0    14    24    32    40    48    56    62    69    79    86    89    95   100   100   100   100   100   100   100   100   100   100
187      JEWELRY SALES            STRUCTURE            0     0     0     0     0     0     0     0     1     2     2     2     3     4     6     8     9    12    15    20    25    32    40    50    58    64    69    73    77    81
188      JEWELRY SALES            CONTENTS             0     0     0     0     0     0     0     0    22    40    62    81    86    90    92    94    95    96    96    96    96    96    96    96    96    96    96    96    96    96
189      JEWELRY MFG.             STRUCTURE            0     0     0     0     0     0     0     0    20    22    24    26    28    30    32    34    36    36    36    40    40    40    40    40    40    40    40    40    40    40
190      JEWELRY MFG.             CONTENTS             0     0     0     0     0     0     0     0    22    40    62    81    86    90    92    94    95    96    96    96    96    96    96    96    96    96    96    96    96    96
191      LABORATORY: CHEM.        STRUCTURE            0     0     0     0     0     0     0     1     1     3     5     8    12    16    21    26    32    38    45    45    45    45    45    45    45    45    45    45    45    45
192      LABORATORY: CHEM.        CONTENTS             0     0     0     0     0     0     0     0    27    28    51    51    60    70    79    89    89    90    90    91    91    91    91    91    91    91    91    91    91    91
193      LAUNDRY                  STRUCTURE            0     0     0     0     0     0     0     0     2     5     8    12    15    18    21    23    26    28    31    33    36    39    42    47    51    57    62    69    75    81
194      LAUNDRY                  CONTENTS             0     0     0     0     0     0     0     0    20    55    78   100    86    95   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
195      LAWNMOWER SALES          STRUCTURE            0     0     0     0     0     0     0     0    12    13    15    16    17    18    21    25    30    35    42    50    57    63    67    72    75    79    82    85    87    90
196      LAWNMOWER SALES          CONTENTS             0     0     0     0     0     0     0     0     9    76    89    91    93    94    96    97    98   100   100   100   100   100   100   100   100   100   100   100   100   100
197      LEATHER GOODS MFG.       STRUCTURE            0     0     0     0     0     0     0     0     9    15    17    21    23    24    25    25    25    25    30    31    33    35    36    38    40    41    43    44    46    48
198      LEATHER GOODS MFG.       CONTENTS             0     0     0     0     0     0     0     0     4     7    10    13    16    19    22    25    27    30    33    36    39    42    45    48    51    54    57    60    63    66
199      LIBRARY                  STRUCTURE            0     0     0     0     0     0     0     0     1     2     2     2     3     4     6     8     9    12    15    20    25    32    40    50    58    64    69    73    77    81
200      LIBRARY                  CONTENTS             0     0     0     0     0     0     0     0    35    50    75    95   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
201      LIQUOR STORE             STRUCTURE            0     0     0     0     0     0     0     0     1     1     2     2     3     5     6     8    11    16    22    29    39    50    60    67    72    77    80    84    87    90
202      LIQUOR STORE             CONTENTS             0     0     0     0     0     0     0     0    19    39    58    79    99   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
203      LOADING DOCK: IND.       STRUCTURE            0     0     0     0     0     0     0     0     1     1     1     3     3     5     8    12    16    21    26    32    38    45    51    58    65    73    80    80    80    80
204      LOADING DOCK: IND.       CONTENTS             0     0     0     0     0     0     0     0     8     8     8    10    10    14    18    30    30    30    30    30    38    38    38    45    45    45    45    45    45    45
205      LUMBER MILL              STRUCTURE            0     0     0     0     0     0     0     0     3     5     8    10    13    15    18    20    23    25    28    30    33    35    38    40    43    45    48    50    50    50
206      LUMBER MILL              CONTENTS             0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0   100   100   100   100   100   100   100   100   100   100   100
207      LUMBER YARD              STRUCTURE            0     0     0     0     0     0     0     0     1     1     1     1     1     4     4     5     5     7     9    13    17    21    27    33    39    46    54    61    69    78
208      LUMBER YARD              CONTENTS             0     0     0     0     0     0     0     0    20    30    45    60    75    90   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
209      MARINE SERVICE           STRUCTURE            0     0     0     0     0     0     0     0     1     2     3     4     5     6     7     8     9    10    10    10    10    10    10    10    10    10    10    10    10    10
210      MARINE SERVICE           CONTENTS             0     0     0     0     0     0     0    40    52    89   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
211      MACHINE SHOP: LT.        STRUCTURE            0     0     0     0     0     0     0     0     1     1     1     3     5     8    12    16    21    26    32    38    40    40    40    40    40    40    40    40    40    40
212      MACHINE SHOP: LT.        CONTENTS             0     0     0     0     0     0     0     0     1    37    47    57    57    58    67    67    68    68    68    69    78    79    79    79    79    79    79    79    79    79
213      MACHINE SHOP: HVY.       STRUCTURE            0     0     0     0     0     0     0     0     1     1     1     3     5     8    12    16    21    26    32    38    40    40    40    40    40    40    40    40    40    40
214      MACHINE SHOP: HVY.       CONTENTS             0     0     0     0     0     0     0     0     6    13    20    28    35    42    50    58    67    72    79    84    85    85    85    85    85    85    85    85    85    85
215      MAINT. BLDG.: MFG.       STRUCTURE            0     0     0     0     0     0     0     0     5    10    20    30    50    70    70    70    70    70    70    80    80    80    80    80    80    80    80    80    80    80
216      MAINT. BLDG.: MFG.       CONTENTS             0     0     0     0     0     0     0     0    10    15    20    25    35    45    45    45    45    50    50    50    55    55    55    60    60    60    60    60    60    60
217      MFG.: DETERGENT          STRUCTURE            0     0     0     0     0     0     0     0     1     1     3     5     8    12    16    21    26    32    38    45    50    50    50    50    50    50    50    50    50    50
218      MFG.: DETERGENT          CONTENTS             0     0     0     0     0     0     0     0    19    28    35    41    47    50    52    55    59    64    81    90    91    91    91    91    91    91    91    91    91    91
219      MEAT MARKET              STRUCTURE            0     0     0     0     0     0     0     0    10    10    10    11    12    14    17    23    31    38    44    50    55    61    66    71    75    79    83    87    89    92
220      MEAT MARKET              CONTENTS             0     0     0     0     0     0     0     0    84    86    88    93   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
221      MEAT PACKING             STRUCTURE            0     0     0     0     0     0     0     0    20    23    26    29    32    35    38    41    44    47    50    55    56    57    58    60    60    60    60    60    60    60
222      MEAT PACKING             CONTENTS             0     0     0     0     0     0     0     0    21    21    52    79    83    90    93    97    97    97    97    97    97    97    97    97    97    97    97    97    97    97
223      MEDICAL SUPPLIES         STRUCTURE            0     0     0     0     0     0     0     0    15    23    27    30    32    33    34    35    35    35    41    43    45    47    49    51    53    55    57    59    62    64
224      MEDICAL SUPPLIES         CONTENTS             0     0     0     0     0     0     0     0    17    33    48    63    67    71    75    80    85    89    93    98   100   100   100   100   100   100   100   100   100   100
225      METAL COATING SVC.       STRUCTURE            0     0     0     0     0     0     0     0    18    25    25    25    25    25    25    25    25    25    26    27    27    28    28    28    29    29    29    30    30    31
226      METAL COATING SVC.       CONTENTS             0     0     0     0     0     0     0     0    37    56    68    78    89   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
227      MIXER BLDG.: DTRGNT.     STRUCTURE            0     0     0     0     0     0     0     0     1     1     3     5     8    12    16    21    26    32    38    45    45    45    45    45    45    45    45    45    45    45
228      MIXER BLDG.: DTRGNT.     CONTENTS             0     0     0     0     0     0     0     0    15    34    52    69    69    69    69    69    73    73    77    77    81    81    81    81    81    81    81    81    81    81
229      MOTEL                    STRUCTURE            0     0     0     0     0     0     0     0     4     7    10    12    15    18    22    26    31    37    43    50    56    61    65    69    72    76    79    83    86    89
230      MOTEL                    CONTENTS             0     0     0     0     0     0     0     0    30    48    63    75    90   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
231      MOTORCYCLE SALES         STRUCTURE            0     0     0     0     0     0     0     0    20    25    30    35    40    45    50    60    70    80    80    80    80    80    80    80    80    80    80    80    80    80
232      MOTORCYCLE SALES         CONTENTS             0     0     0     0     0     0     0     0    45    75    90    90    90    90    90    90    90    90    95    95    95    95    95    95   100   100   100   100   100   100
233      MUN. STRG. WHSE.         STRUCTURE            0     0     0     0     0     0     0     0     1     5    10    10    10    10    20    30    50    50    50    50    55    55    55    55    55    55    55    55    55    55
234      MUN. STRG. WHSE.         CONTENTS             0     0     0     0     0     0     0     0    11    17    20    22    24    29    36    48    67    85    90    90    90    90    90    90    90    90    90    90    90    90
235      MUSIC CENTER             STRUCTURE            0     0     0     0     0     0     0     5    10    13    14    15    15    15    16    18    23    27    37    50    59    66    71    75    78    82    84    87    89    91
236      MUSIC CENTER             CONTENTS             0     0     0     0     0     0     0     0    63    70    75    95   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
237      NEWSPAPER PLANT          STRUCTURE            0     0     0     0     0     0     0     0     2     3     4     5     6     7     8     8     9    11    14    19    24    31    40    50    60    67    73    78    83    87
238      NEWSPAPER PLANT          CONTENTS             0     0     0     0     0     0     0     0     5     8    11    13    16    20    25    31    39    48    59    70    82    95   100   100   100   100   100   100   100   100
239      NEWSPAPER OFC.           STRUCTURE            0     0     0     0     0     0     0    10    15    18    24    25    25    26    27    28    31    33    36    40    43    47    52    56    60    65    70    74    79    84
240      NEWSPAPER OFC.           CONTENTS             0     0     0     0     0     0     0     0     5    11    23    37    77   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
241      NURSING HOME             STRUCTURE            0     0     0     0     0     0     0     0     7    10    14    15    15    16    18    20    23    26    30    34    38    42    47    52    57    62    67    72    78    84
242      NURSING HOME             CONTENTS             0     0     0     0     0     0     0     0    38    60    73    81    88    94   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
243      NURSERY: PLANT           STRUCTURE            0     0     0     0     0     0     0     2     2     3     6    10    15    22    27    32    37    41    46    50    54    58    62    65    69    73    77    80    84    87
244      NURSERY: PLANT           CONTENTS             0     0     0     0     0     0     0     0    50    65    75    95   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
245      NURSERY: CHILD           STRUCTURE            0     0     0     0     0     0     0     0    15    16    16    20    25    29    33    37    41    44    47    50    53    56    58    61    65    68    73    77    81    86
246      NURSERY: CHILD           CONTENTS             0     0     0     0     0     0     0     0    24    50    88   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
247      OFFICE: MFG. FAC.        STRUCTURE            0     0     0     0     0     0     0     0     2    10    15    28    32    39    43    44    45    51    58    62    65    65    65    65    65    65    65    65    65    65
248      OFFICE: MFG. FAC.        CONTENTS             0     0     0     0     0     0     0     0     0    12    20    30    40    48    56    66    78    88    96    96   100   100   100   100   100   100   100   100   100   100
249      OFFICE BUILDING          STRUCTURE            0     0     0     0     0     0     0     0    12    14    17    19    23    27    31    35    40    45    50    55    59    63    67    71    74    77    80    83    86    89
250      OFFICE BUILDING          CONTENTS             0     0     0     0     0     0     0     0    16    21    24    25    26    28    31    36    42    50    71    84   100   100   100   100   100   100   100   100   100   100
251      OIL STORAGE TANKS        STRUCTURE            0     0     0     0     0     0     0     0     0     0     0     0     0     2     2     2     2     2     2     2     2     2     2     2     2     2     2     2     2     2
252      OIL STORAGE TANKS        CONTENTS             0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
253      PAINT STORE              STRUCTURE            0     0     0     0     0     0     0     0     0    30    37    43    55    60    67    75    80    83    86    90    90    90    90    90    90    90    90    90    90    90
254      PAINT STORE              CONTENTS             0     0     0     0     0     0     0     0     0    20    40    59    69    72    75    79    79    79    79    79    79    79    79    79    79    79    79    79    79    79
255      PAPER PROD. WHSE.        STRUCTURE            0     0     0     0     0     0     0     0    18    25    25    25    25    25    25    25    25    25    26    27    27    28    28    28    29    29    29    30    30    31
256      PAPER PROD. WHSE.        CONTENTS             0     0     0     0     0     0     0     0    18    29    38    47    56    64    71    76    82    91    98   100   100   100   100   100   100   100   100   100   100   100
257      PAWN SHOP                STRUCTURE            0     0     0     0     0     0     0     0    20    30    33    36    39    42    45    47    50    50    50    60    60    60    60    60    60    60    60    60    60    60
258      PAWN SHOP                CONTENTS             0     0     0     0     0     0     0     0    19    38    91    91    93    93    94    94    94    94    94    94    94    94    94    94    94    94    94    94    94    94
259      PHOTO STUDIO             STRUCTURE            0     0     0     0     0     0     0     0    20    25    30    35    40    45    50    60    65    70    75    75    75    75    75    75    75    75    75    75    75    75
260      PHOTO STUDIO             CONTENTS             0     0     0     0     0     0     0     0    20    40    60    80   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
261      PHOTO SVC.: AERIAL       STRUCTURE            0     0     0     0     0     0     0     0    11    17    22    24    27    28    29    30    30    30    35    37    39    41    43    45    47    49    51    53    55    57
262      PHOTO SVC.: AERIAL       CONTENTS             0     0     0     0     0     0     0     0    72    87    92    95    97    99    99    99   100   100   100   100   100   100   100   100   100   100   100   100   100   100
263      PIERS                    STRUCTURE            0     0     0     0     0     0     0    20    40    60    80    85   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
264      PIERS                    CONTENTS             0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
265      PIER DRILLING CO.        STRUCTURE            0     0     0     0     0     0     0     0    35    35    35    35    41    47    53    60    60    60    60    60    60    60    60    60    60    60    60    60    60    60
266      PIER DRILLING CO.        CONTENTS             0     0     0     0     0     0     0     0    20    23    39    55    55    56    56    57    57    57    57    57    57    57    57    57    57    57    57    57    57    57
267      PIPE THREADER FAC.       STRUCTURE            0     0     0     0     0     0     0     0     1     5    10    10    10    20    30    50    50    50    75    75    75    90    90    90    90    90    90    90    90    90
268      PIPE THREADER FAC.       CONTENTS             0     0     0     0     0     0     0     0    25    25    50    50    50    50    75    75    75    75    90    90    90   100   100   100   100   100   100   100   100   100
269      PLBG./HTG. CNTRCTR.      STRUCTURE            0     0     0     0     0     0     0     0     0    20    25    30    35    40    45    50    60    60    60    60    60    60    60    60    60    60    60    60    60    60
270      PLBG./HTG. CNTRCTR.      CONTENTS             0     0     0     0     0     0     0     0    40    50    60    70    80    80    80    80    80    80    80    80    80    80    80    80    80    80    80    80    80    80
271      PLASTIC MFG.             STRUCTURE            0     0     0     0     0     0     0     0    12    18    23    24    27    28    29    30    30    30    35    37    39    40    42    44    46    48    49    51    53    55
272      PLASTIC MFG.             CONTENTS             0     0     0     0     0     0     0     0    17    30    40    49    58    67    75    83    90    93    97   100   100   100   100   100   100   100   100   100   100   100
273      PLUMBING CO.             STRUCTURE            0     0     0     0     0     0     0     0    20    32    40    47    53    57    61    64    67    70    72    74    77    78    80    82    84    85    87    89    90    92
274      PLUMBING CO.             CONTENTS             0     0     0     0     0     0     0     0    19    41    51    70    95    95    95    95    95    95   100   100   100   100   100   100   100   100   100   100   100   100
275      POLICE STATION           STRUCTURE            0     0     0     0     0     0     0     0    12    14    17    19    23    27    31    35    40    45    50    55    59    63    67    71    74    77    80    83    86    89
276      POLICE STATION           CONTENTS             0     0     0     0     0     0     0     0     5    15    25    35    48    62    78    95   100   100   100   100   100   100   100   100   100   100   100   100   100   100
277      POST OFFICE              STRUCTURE            0     0     0     0     0     0     0     0     8    15    24    25    26    27    29    32    36    40    45    50    56    62    67    71    75    78    82    85    87    90
278      POST OFFICE              CONTENTS             0     0     0     0     0     0     0    25    43    63    70    80   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
279      PRESSURE TEST FAC.       STRUCTURE            0     0     0     0     0     0     0     0     1     5    10    10    10    20    30    50    50    50    75    75    75    90    90    90    90    90    90    90    90    90
280      PRESSURE TEST FAC.       CONTENTS             0     0     0     0     0     0     0     0    20    20    25    25    30    30    40    40    40    40    40    40    40    40    40    40    40    40    40    40    40    40
281      PRINTING: COMMER.        STRUCTURE            0     0     0     0     0     0     0     0    20    23    26    29    32    35    39    42    45    47    50    60    60    60    60    60    60    60    60    60    60    60
282      PRINTING: COMMER.        CONTENTS             0     0     0     0     0     0     0    20    40    60    80   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
283      PRIVATE CLUB             STRUCTURE            0     0     0     0     0     0     0     0     5     8     8     9     9     9    10    12    14    17    21    26    32    40    50    58    64    70    75    79    83    87
284      PRIVATE CLUB             CONTENTS             0     0     0     0     0     0     0     0    28    36    41    45    50    54    60    66    73    84    92    97   100   100   100   100   100   100   100   100   100   100
285      PRIVATE STORAGE          STRUCTURE            0     0     0     0     0     0     0     0     0     4     8    12    16    20    25    30    35    40    45    50    50    50    50    50    50    50    50    50    50    50
286      PRIVATE STORAGE          CONTENTS             0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
287      QUONSET HUT STRG.        STRUCTURE            0     0     0     0     0     0     0     0     2     4     5     8    10    12    15    20    25    35    45    60    70    70    70    70    70    70    70    70    70    70
288      QUONSET HUT STRG.        CONTENTS             0     0     0     0     0     0     0     0    11    16    19    21    23    28    35    47    67    85    90    90    90    90    90    90    90    90    90    90    90    90
289      RADIO STATION            STRUCTURE            0     0     0     0     0     0     0     0     8    15    24    25    26    27    29    32    36    40    45    50    56    62    67    71    75    78    82    85    87    90
290      RADIO STATION            CONTENTS             0     0     0     0     0     0     0     0    20    40    65    85    95   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
291      REAL ESTATE OFC.         STRUCTURE            0     0     0     0     0     0     0     0     8    15    24    25    26    27    29    32    36    40    45    50    56    62    67    71    75    78    82    85    87    90
292      REAL ESTATE OFC.         CONTENTS             0     0     0     0     0     0     0    12    21    35    55    77    95   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
293      RECYCLING: METAL         STRUCTURE            0     0     0     0     0     0     0     0     5    10    20    40    50    60    70    80   100   100   100   100   100   100   100   100   100   100   100   100   100   100
294      RECYCLING: METAL         CONTENTS             0     0     0     0     0     0     0     0     0     0    10    20    20    20    40    40    40    40    40    40    50    50    50    50    50    50    50    50    50    50
295      RECREATION FAC.          STRUCTURE            0     0     0     0     0     0     0     0     0     0     2     5    10    10    15    15    20    20    25    25    35    35    45    45    45    45    45    45    45    45
296      RECREATION FAC.          CONTENTS             0     0     0     0     0     0     0     0    15    30    35    53    73    80    80    80    80    80    80    80    80    80    88    88   100   100   100   100   100   100
297      REFINERY: CAUST. MTL.    STRUCTURE            0     0     0     0     0     0     0     0     1     1     3     5     8    12    16    21    26    32    38    45    45    45    45    45    45    45    45    45    45    45
298      REFINERY: CAUST. MTL.    CONTENTS             0     0     0     0     0     0     0     0    37    48    73    78    78    78    79    79    79    79    79    79    80    80    80    80    80    80    81    81    81    81
299      REFINERY: LEAD           STRUCTURE            0     0     0     0     0     0     0     0     2    10    15    20    32    39    43    44    45    51    58    62    65    65    65    65    65    65    65    65    65    65
300      REFINERY: LEAD           CONTENTS             0     0     0     0     0     0     0     0    11    20    30    40    49    59    69    79    81    81    81    81    81    81    81    81    81    81    81    81    81    81
301      REMNANT SHOP             STRUCTURE            0     0     0     0     0     0     0     0     0    15    15    20    25    30    35    40    45    50    55    65    75    80    80    80    80    80    80    80    80    80
302      REMNANT SHOP             CONTENTS             0     0     0     0     0     0     0     0     0    22    40    58    77    86    91    95    95    95    95    98    98    98    98    98    98    98    98    98    98    98
303      RENDERING PLANT          STRUCTURE            0     0     0     0     0     0     0     0    12    14    17    19    23    27    31    35    40    45    45    50    50    50    55    55    55    55    55    55    55    55
304      RENDERING PLANT          CONTENTS             0     0     0     0     0     0     0     0    17    29    50    67    83    87    87    87    87    87    87    87    87    87    87    87    87    87    87    87    87    87
305      RESEARCH LAB: MACH.      STRUCTURE            0     0     0     0     0     0     0     0    12    14    17    19    23    27    31    35    40    45    50    55    60    60    70    70    70    70    70    70    70    70
306      RESEARCH LAB: MACH.      CONTENTS             0     0     0     0     0     0     0     0    20    32    43    55    60    63    64    65    66    68    68    68    70    70    70    70    70    70    70    70    70    70
307      RESTAURANT               STRUCTURE            0     0     0     0     0     0     0     0    15    18    20    23    25    27    28    30    33    37    43    50    58    64    68    72    76    78    82    85    88    90
308      RESTAURANT               CONTENTS             0     0     0     0     0     0     0     0    20    40    80    90    92    94   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
309      RESTAURANT: DRIVE-IN     STRUCTURE            0     0     0     0     0     0     0     0     2     4     7    10    14    18    23    28    33    39    44    50    56    61    66    70    73    77    80    83    86    89
310      RESTAURANT: DRIVE-IN     CONTENTS             0     0     0     0     0     0     0     0    25    50    90   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100   100
311      REUPHOLSTERY SHOP        STRUCTURE            0     0     0     0     0     0     0     0    10    10    10    11    12    13    14    15    20    30    30    30    30    30    30    30    30    30    30    30    30    30
312      REUPHOLSTERY SHOP        CONTENTS             0     0     0     0     0     0     0     0    23    28    36    41    45    50    53    58    58    59    60    60    60    60    60    60    60    60    60    60    60    60
313      SAFETY EQUIPMENT         STRUCTURE            0     0     0     0     0     0     0     0     8    16    23    28    33    37    39    40    40    40    43    44    45    47    48    49    50    52    53    54    56    57
314      SAFETY EQUIPMENT         CONTENTS             0     0     0     0     0     0     0     0    12    25    37    50    62    75    85    93    97   100   100   100   100   100   100   100   100   100   100   100   100   100
315      SAND & GRAVEL CO.        STRUCTURE            0     0     0     0     0     0     0     0     2     4     6     8    10    11    12    13    14    15    15    15    15    15    15    15    15    15    15    15    15    15
316      SAND & GRAVEL CO.        CONTENTS             0     0     0     0     0     0     0     0     0     1     5     7     8     9    10    11    12    13    18    23    23    23    23    27    30    30    30    33    33    33
317      SANDBLASTING CO.         STRUCTURE            0     0     0     0     0     0     0     0     1     1     1     1     1     1     1     1     1     1     1     1     1     1     1     1     1     1     1     1     1     1
318      SANDBLASTING CO.         CONTENTS             0     0     0     0     0     0     0     0    15    45    68    90    90    90    90    90    90    90    90    90    90    90    90    90    90    90    90    90    90    90
319      SCHOOL                   STRUCTURE            0     0     0     0     0     0     0     0     8    12    15    15    16    17    19    22    25    28    32    36    40    45    49    54    59    64    69    74    80    85
320      SCHOOL                   CONTENTS             0     0     0     0     0     0     0    10    18    26    45    66    76    88   100   100   100   100    76    88   100   100   100   100   100   100   100   100   100   100
321      SCALE BUILDING           STRUCTURE            0     0     0     0     0     0     0     0     1     1     3     5     8    12    16    21    26    32    38    45    45    45    45    45    45    45    45    45    45    45
322      SCALE BUILDING           CONTENTS             0     0     0     0     0     0     0     0     0     5    15    25    40    50    75    85   100   100   100   100   100   100   100   100   100   100   100   100   100   100
323      SEPARATORS               STRUCTURE            0     0     0     0     0     0     0     0     2     2     2     2     2     2     2     2     2     2     2     2     2     2     2     2     2     2     2     2     2     2
